turnover_cap,no_external_width,D44_width,D398_width,D577_width
0.8491382765531063,6.330914059397655,5.757345235754388,,
0.851122244488978,6.410762716161787,5.8299597554413145,,
0.8531062124248497,6.492651283749554,5.904429373894647,,
0.8550901803607215,6.576658944668664,5.98082609983686,,
0.8570741482965932,6.662869033280261,6.059225717693805,,
0.859058116232465,6.751369311536133,6.139708038350653,,
0.8610420841683367,6.842252266986795,6.222357170161001,,
0.8630260521042085,6.935615435187654,6.307261812143663,,
0.8650100200400802,7.031561748865917,6.394515571515702,,
0.866993987975952,7.13019991647597,6.484217307951422,,
0.8689779559118237,7.231644833070184,6.576471507229048,,
0.8709619238476954,7.3360180267498745,6.671388687234081,,
0.8729458917835672,7.443448144343818,6.769085839636252,,
0.8749298597194389,7.554071480395165,6.869686910951233,,
0.8769138276553107,7.668032554030339,6.973323327146298,,
0.8788977955911824,7.785484738843724,7.080134566458655,,
0.8808817635270542,7.9065909515709585,7.190268785676241,,
0.8828657314629259,8.031524406053322,7.303883505794366,,
0.8848496993987977,8.160469439830901,7.421146363721105,,
0.8868336673346694,8.293622421660036,7.542235937575374,,
0.888817635270541,8.431192749351316,7.667342654122703,,
0.8908016032064128,8.573403948592478,7.796669788046855,,
0.8927855711422845,8.720494884883927,7.930434564086288,,
0.8947695390781563,8.8727211024087,8.068869374605033,,
0.896753507014028,9.030356305622771,8.212223126953718,,
0.8987374749498998,9.193694001636054,8.360762737053976,,
0.9007214428857715,9.363049324117386,8.51477478806108,,
0.9027054108216432,9.538761062569453,8.674567375790408,,
0.904689378757515,9.721193924468215,8.840472165911317,,
0.9066733466933867,9.910741062050077,9.012846691812184,,
0.9086573146292585,10.107826900586511,9.19207692663871,1.0162095094776464,
0.9106412825651302,10.312910310965433,9.378580168445422,1.0368279583205995,
0.912625250501002,10.52648817649292,9.572808283851915,1.0583004132901614,
0.9146092184368737,10.749099412273287,9.775251363274704,1.0806810552363992,
0.9165931863727454,10.98132950561199,9.98644184997823,1.104028747233774,
0.9185771543086172,11.223815657976736,10.20695921618402,1.1284075515379317,
0.9205611222444889,11.477252623600322,10.437435272707178,1.153887316580693,
0.9225450901803607,11.742399357381545,10.67856021457006,1.1805443453293534,
0.9245290581162324,12.020086606053678,10.931089524425257,1.2084621584791742,
0.9265130260521042,12.311225602548857,11.19585187922704,1.2377323685577633,
0.9284969939879759,12.616818055245197,11.473758234471605,1.2684556842129413,
0.9304809619238477,12.937967662816972,11.765812295823634,1.3007430678799996,
0.9324649298597194,13.275893433617679,12.073122631788483,1.3347170748710886,
0.9344488977955911,13.631945148371576,12.396916735513145,1.370513407946177,
0.9364328657314629,14.007621379638568,12.73855741172175,1.408282728934063,
0.9384168336673346,14.40459057525646,13.099561950037877,1.4481927783961472,
0.9404008016032064,14.8247158313098,13.481624653569337,1.4904308662237458,1.0280614987123933
0.9423847695390781,15.270084130517825,13.886643428353544,1.5352068111747637,1.0589468125607557
0.9443687374749499,15.743041014186527,14.316751314096399,1.582756426684024,1.0917453341771952
0.9463527054108216,16.246231903426445,14.774354061766,1.6333456751701103,1.1266405177083259
0.9483366733466934,16.782651606458913,15.262175155630695,1.687275645346107,1.1638400465298973
0.9503206412825651,17.35570396863853,15.783310059102522,1.744888549247515,1.2035799698449066
0.9523046092184368,17.969274175195523,16.341291966988006,1.806574991325307,1.246129716720056
0.9542885771543086,18.627816952599733,16.940172015975644,1.8727828359370058,1.2917982126567216
0.9562725450901803,19.33646490230493,17.58461780354814,1.9440280988847192,1.3409413922982987
0.9582565130260521,20.101162540088886,18.280035283612147,2.0209084233139056,1.3939714947641848
0.9602404809619238,20.92883345003413,19.032720776644904,2.1041198848552156,1.451368655411397
0.9622244488977956,21.827590507556092,19.850052146914212,2.194478126794536,1.513695484340079
0.9642084168336673,22.80700269914909,20.740731448860735,2.292945185301187,1.5816155697571446
0.9661923847695391,23.878437150577284,21.715095968182627,2.4006638758794865,1.655917196880478
0.9681763527054108,25.05550231481903,22.78552125779151,2.519002350107604,1.7375440820499595
0.9701603206412825,26.35462903566673,23.966949558150613,2.6496125139663995,1.8276356682125254
